EIN	FISYR	NTEE	TOTALREVCURRENT	WEBSITE	TWITTERHANDLE
272289715	2015	R61	1114986.0	http://rewire.news/	['https://twitter.com/rewirenewsgroup']
930803636	2014	R61	421772.0	www.prochoiceoregon.org	['https://twitter.com/prochoiceoregon/status/1319836519931113472', 'https://twitter.com/prochoiceoregon']
860966587	2015	R62	284371.0	www.virtuemedia.org	['https://twitter.com/virtue_media']
320166372	2014	R62	186844.0	www.phc-sgv.org	[]
232699342	2014	R62	381729.0	prolifeunion.org	['https://twitter.com/ProLifeUnion']
680191488	2015	R62	1315198.0	WWW.LLDF.ORG	['https://twitter.com/LifeLegal', 'https://twitter.com/@lifelegal/', 'https://twitter.com/@LifeLegal']
237080367	2014	R62	123521.0	www.illinoisrighttolife.org	['http://www.twitter.com/ILRight2Life\n']
222589831	2015	R62	782863.0	www.lighthouseprc.org	[]
382518504	2015	R62	390826.0	www.lifemattersww.org	['https://twitter.com/Life_Matters_WW']
351816219	2014	R62	147783.0	WWW.RTLINDY.ORG	['https://twitter.com/RTLIndy']
363906065	2014	R62	4319056.0	WWW.AUL.ORG	['https://twitter.com/AUL']
351636357	2014	R62	354785.0	WWW.EVANSVILLEFORLIFE.COM	['https://twitter.com/RighttoLifeSWIN?ref_src=twsrc%5Etfw', 'https://twitter.com/RighttoLifeSWIN']
341793977	2015	R62	591655.0	WWW.CROSSROADSWALK.ORG	['https://twitter.com/crossroadswalk', 'http://twitter.com/crossroadswalk']
742727699	2014	R62	276783.0	www.texasallianceforlife.org	['http://twitter.com/TXAlliance4Life']
330174451	2014	R62	2454319.0	WWW.VISTAHILL.ORG/FRIENDS	[]
742454534	2015	R62	168614.0	WWW.LIFECHOICEPCC.ORG	[]
311218303	2014	R62	182218.0	WWW.OHIOLIFE.ORG	['https://twitter.com/ohiolife']
411344006	2014	R62	341955.0	WWW.HUMANLIFE.ORG	['https://twitter.com/humanlife']
480963138	2014	R62	234777.0	www.kfl.org	['http://twitter.com/kansansforlife']
631022369	2015	R62	238127.0	WWW.APLCEF.ORG	[]
43091431	2014	R63	17132485.0	WWW.EFF.ORG	['https://twitter.com/eff']
43467254	2014	R63	7401750.0	HTTP://THEFIRE.ORG/	['https://twitter.com/TheFIREorg']
460967274	2015	R63	2535636.0	WWW.FREEDOM.PRESS	['https://twitter.com/foiafeed', 'http://twitter.com/FreedomofPress']
271365206	2015	R63	410152.0	WWW.AGENDAWISE.COM	[]
942434026	2015	R63	13899520.0	www.revealnews.org	['https://twitter.com/reveal']
521267484	2014	R63	1209871.0	WWW.RUTHERFORD.ORG	['https://twitter.com/Rutherford_Inst?ref_src=twsrc%5Etfw', 'https://twitter.com/Rutherford_Inst']
270225418	2015	R67	220800.0	www.preventingeuthanasiathroughrescue.com	[]
841328829	2014	R67	13089846.0	WWW.compassionandCHOICES.ORG	['https://twitter.com/compandchoices']
270225418	2014	R67	273812.0	WWW.PREVENTINGEUTHANASIATHROUGHRESCUE.COM	[]
272807502	2014	R99	201113.0	www.f4fs.org	[]
465733688	2015	R99	1908438.0	WWW.JUSTICESYSTEMPARTNERS.ORG	['https://twitter.com/jsp_partners', 'https://twitter.com/safety_justice']
392037020	2015	R99	616966.0	WWW.NAVAA.ORG	[]
300739799	2014	R99	14196010.0	www.heartlandalliance.org	[]
270455540	2014	R99	1799107.0	WWW.UIPEDUCATION.COM	[]
522021279	2013	R99	305430.0	WWW.NORML.ORG	['https://twitter.com/norml', 'https://twitter.com/NORML']
141706914	2014	R99	1816835.0	WWW.SAIL-CENTER.ORG	[]
261264252	2014	R99	282034.0	www.centerforlegalinclusiveness.org	['https://twitter.com/clinclusiveness?lang=en']
522021279	2014	R99	416928.0	WWW.NORML.ORG	['https://twitter.com/norml', 'https://twitter.com/NORML']
760235164	2015	R99	306283.0	www.brazosportcares.org	[]
953655201	2014	R99	903957.0	www.latinoresource.org	['http://www.twitter.com/wlafsc']
611176695	2015	R99	269431.0	WWW.JUSTCREATIONS.ORG	[]
363809778	2014	R99	789102.0	ANYPOSITIVECHANGE.ORG	['https://twitter.com/ChiRecoveryAlli']
860655390	2014	R99	10006649.0	www.hopetucson.org	['https://twitter.com/tucson_hope']
204036923	2014	R99	877439.0	WWW.GAAPPLESEED.ORG	['https://twitter.com/GAAppleseed']
251555571	2014	R99	589439.0	WWW.JUSTHARVEST.ORG	['https://twitter.com/JustHarvest?ref_src=twsrc%5Etfw', 'https://twitter.com/JustHarvest']
454681912	2014	R99	1701153.0	WWW.G-A-I.ORG	['https://twitter.com/peterschweizer']
330745940	2015	R99	608645.0	WWW.PSPRIDE.ORG	[]
364057568	2014	R99	25227731.0	WWW.INDIVIDUALADVOCACYGROUP.COM	[]
611582926	2014	R99	203202.0	Occupy.com	['https://twitter.com/occupy']
581908346	2015	S01	37638.0	calhoungordonliteracy.org	[]
201628958	2014	S01	168687.0	WWW.GLSLCITIES.ORG	['https://twitter.com/GLSLcities']
251864628	2014	S01	350542.0	PIIN.ORG	['https://twitter.com/piin_sw']
800310153	2014	S01	337746.0	www.mississippifirst.org	['https://twitter.com/Mississippi1st']
562436821	2015	S01	469454.0	WWW.NCCPUD.NET	[]
521750910	2014	S01	35720.0	BOROUGHIMPROVEMENTLEAGUE.ORG	[]
364369806	2015	S0120	1467204.0	WWW.PCGLOANFUND.ORG	['http://www.twitter.com/pcgloanfund']
204271457	2015	S0120	143167.0	WWW.AFRICACLASSROOMCONNECTION.COM	[]
364206288	2015	S0120	1011297.0	LAKECOUNTYPARTNERS.COM	['https://twitter.com/LakeCtyPartners']
581447670	2015	S0120	1556394.0	WWW.NCCAA.NET	['https://twitter.com/NCCommAction']
412102823	2014	S0120	193318.0	http://www.placeadvocacy.org/ppcd/	[]
231669589	2014	S0120	22653448.0	WWW.CACLV.ORG	['https://twitter.com/caclv?lang=en']
362870913	2014	S0121	41928.0	WWW.ICPAS.ORG	['https://twitter.com/illinoiscpa', 'https://twitter.com/IllinoisCPA']
562251250	2015	S0121	1462279.0	WWW.ACTIONGREENSBORO.ORG	[]
300041598	2015	S0121	8965.0	rogersvillecommunitybettermentgroup.com	[]
900440524	2015	S0121	1718772.0	WWW.PCBLPA.ORG	['https://twitter.com/PaCBLibraries']
231930630	2014	S0122	33353076.0	WWW.APMPHILA.ORG	[]
300075580	2014	S0140	3596516.0	WWW.NATIONALSKILLSCOALITION.ORG	['http://twitter.com/intent/favorite?tweet_id=1318903234262683650', 'http://twitter.com/intent/retweet?tweet_id=1318938499370844161', 'http://twitter.com/intent/retweet?tweet_id=1318903234262683650', 'http://twitter.com/intent/tweet?in_reply_to=1318903046437507072', 'http://twitter.com/intent/retweet?tweet_id=1318903046437507072', 'http://twitter.com/intent/retweet?tweet_id=1318902922567102465', 'http://twitter.com/intent/tweet?in_reply_to=1318903234262683650', 'http://twitter.com/intent/favorite?tweet_id=1318938499370844161', 'http://twitter.com/AyobamiAO', 'http://twitter.com/intent/favorite?tweet_id=1319641382353539072', 'http://twitter.com/intent/tweet?in_reply_to=1318902922567102465', 'http://twitter.com/intent/favorite?tweet_id=1318903046437507072', 'http://twitter.com/intent/retweet?tweet_id=1318902823858409475', 'http://twitter.com/intent/favorite?tweet_id=1318902922567102465', 'http://twitter.com/intent/tweet?in_reply_to=1319641382353539072', 'http://twitter.com/intent/retweet?tweet_id=1319641382353539072', 'http://twitter.com/intent/tweet?in_reply_to=1318902823858409475', 'http://twitter.com/intent/tweet?in_reply_to=1318938499370844161', 'http://twitter.com/RachelVilsack', 'https://twitter.com/skillscoalition', 'http://twitter.com/USDOL', 'http://twitter.com/intent/favorite?tweet_id=1318902823858409475']
270574694	2015	S02	350000.0	WWW.CENTERFORPLACEBASEDINITIATIVES.ORG	[]
461031934	2014	S02	4544322.0	WWW.SCRESOURCESPA.ORG	[]
161396939	2015	S02	5586582.0	WWW.HORIZON-HEALTH.ORG	['https://twitter.com/horizonhealth1']
362755109	2014	S02	3421317.0	HTTP://WWW.NPA-US.ORG/	['https://twitter.com/pplsaction']
900176361	2014	S02	298075.0	WWW.OCTANEFOUNDATION.ORG	[]
133772904	2015	S02	3149267.0	WWW.ICIC.ORG	['https://twitter.com/icicorg']
631207098	2014	S02	285997.0	www.handsonbirmingham.org	['https://twitter.com/HandsOnBham/']
363010180	2014	S02	608372.0	WWW.HRSOURCE.ORG	['http://twitter.com/hrsource_org', 'https://twitter.com/HRSource_org']
541526552	2015	S02	2175609.0	www.primacentral.org	['https://twitter.com/PRIMAcentral']
752340612	2014	S02	210185.0	www.leadershiptyler.org	['http://twitter.com/LeadershipTyler']
912145992	2014	S02	792395.0	WWW.DOLORESHUERTA.ORG	['https://twitter.com/DoloresHuertaFD']
20493079	2014	S02	727314.0	NHMEP.ORG	[]
453809224	2014	S02	42142.0	NONE	[]
453856948	2015	S02	51619.0	WWW.NOVAL-DFW.ORG	[]
364736711	2014	S02	600261.0	WWW.HEIGHTSFOUNDATION.ORG	[]
232671667	2014	S0220	5408898.0	WWW.TRFDEVELOPMEMTPARTNERS.COM	[]
251190341	2014	S0220	7902188.0	WWW.NCENTRAL.COM	['https://twitter.com/NCPCommission']
521766126	2014	S0221	13186063.0	WWW.NCRC.ORG	['https://www.twitter.com/ncrc']
990073497	2014	S0222	320552.0	WWW.HANO-HAWAII.ORG	[]
363462700	2014	S0222	72876.0	WWW.DSBDA.ORG	[]
362538957	2015	S0231	852335.0	WWW.JCUA.ORG	['http://twitter.com/#!/JCUA_news']
223495011	2015	S0240	4259133.0	www.njmep.org	['https://twitter.com/home?status=Check%20out%20this%20article:%20Making%20Sense%20of%20COVID-19%20–%20What%20Small%20Business%20Owners%20Need%20to%20Know%20-%20https://www.njmep.org/blog/covid-19-what-small-business-owners-need-know/', 'https://twitter.com/home?status=Check%20out%20this%20article:%20The%20“New”%20Normal:%20Supply%20Chain%20Considerations%20for%20Manufacturers…%20-%20https://www.njmep.org/blog/new-normal-supply-chain-considerations-manufacturers/', 'https://twitter.com/home?status=Check%20out%20this%20article:%20Top%206%20Questions%20about%20the%20CMMC%20-%20https://www.njmep.org/blog/top-6-questions-cmmc-cybersecurity/', 'https://twitter.com/home?status=Check%20out%20this%20article:%20Q&A%20with%20Andy%20White%20–%20Writer%20&%20Producer%20of%20‘Unsung%20Heroes’%20-%20https://www.njmep.org/blog/andy-white-writer-producer-unsung-heroes/', 'https://twitter.com/NJMEP', 'https://twitter.com/home?status=Check%20out%20this%20article:%20Virtual%20Manufacturing%20Day%202020%20–%20Remaining%20Agile%20to%20Celebrate%20the%20Industry%20-%20https://www.njmep.org/blog/mfgday20recap/', 'https://twitter.com/home?status=Check%20out%20this%20article:%20How%20B2B%20Companies%20Can%20Cut%20Costs%20During%20an%20Economic%20Crisis%20-%20https://www.njmep.org/blog/how-b2b-companies-cut-costs/', 'https://twitter.com/home?status=Check%20out%20this%20article:%20Adapt%20and%20Overcome:%20Is%20Automation%20the%20Right%20Solution?%20-%20https://www.njmep.org/blog/adapt-overcome-automation-right-solution/', 'https://twitter.com/home?status=Check%20out%20this%20article:%206%20Ways%20to%20Save%20Money%20on%20International%20Shipping%20-%20https://www.njmep.org/blog/6-ways-to-save-money-on-international-shipping/', 'https://twitter.com/home?status=Check%20out%20this%20article:%20Using%20the%20Cash%20from%20the%20R&D%20Tax%20Credit%20to%20Re-establish%20Your%20Business%20in%20New%20Jersey%20-%20https://www.njmep.org/blog/using-rd-tax-credit-establish-busines-new-jersey/', 'https://twitter.com/home?status=Check%20out%20this%20article:%20‘Jersey%20Guys’%20Virtual%20Trivia%20Recap%20-%20https://www.njmep.org/blog/jersey-guys-virtual-trivia-recap/']
251578164	2014	S0243	1757365.0	www.imcpa.com	[]
386064923	2014	S03	72396.0	WWW.MITES.CC	[]
953086724	2014	S03	858465.0	WWW.WACAC.ORG	['https://twitter.com/wacac']
850211201	2014	S03	5213758.0	WWW.APPA.ORG	['https://twitter.com/APPA_facilities']
743017298	2014	S03	227371.0	EOSANANTONIO.COM	[]
363550790	2015	S03	875807.0	www.northcentralmsdc.net	[]
530237067	2014	S03	298194.0	WWW.BPWFOUNDATION.ORG	[]
743017177	2014	S03	819292.0	www.eonetwork.org	['http://twitter.com/EntrepreneurOrg']
521640912	2014	S03	727760.0	WWW.POMS.ORG	['https://twitter.com/PomsSociety']
521070270	2014	S03	2187441.0	WWW.GIVE.ORG	['https://twitter.com/wisegiving#']
202699579	2014	S03	1405102.0	WWW.SVDPPLYMOUTH.ORG	['https://twitter.com/svdp_ply']
132852954	2014	S03	518791.0	www.asidfoundation.org	['https://twitter.com/ASID']
521245173	2015	S03	1859990.0	WWW.AJA.ORG	['https://twitter.com/amerjail']
742195471	2014	S03	287934.0	http://austin.tscpa.org	[]
465424422	2015	S03	334757.0	WWW.AUSTINASPIRES.ORG	[]
751842638	2014	S03	1782112.0	www.texasbusiness.org	['https://twitter.com/texas_fame']
200338690	2014	S03	10749257.0	www.aist.org	['http://twitter.com/AISTech']
541873905	2014	S03	60532.0	WWW.AMAC-ORG.COM	['https://twitter.com/AMAC_ORG']
840838406	2015	S0321	757460.0	www.crcamerica.org	['https://twitter.com/crc_colorado/']
930881484	2014	S0322	341227.0	WWW.CNNCOALITION.ORG	[]
521284406	2015	S0330	268826.0	WWW.HSMAI.ORG/FOUNDATION.CFM	[]
390912502	2014	S0340	41104071.0	WWW.ASQ.ORG	['https://twitter.com/asq']
362906866	2014	S0340	78324007.0	WWW.NAEIR.ORG	['http://www.twitter.com/naeir']
364087281	2014	S0340	291842.0	WWW.DOOREDUCATION.COM	[]
521573841	2014	S0341	14669.0	WWW.FASAONLINE.COM	['https://twitter.com/ASAupdate']
911037703	2015	S0341	192404.0	WASHINGTON-APA.ORG	['https://twitter.com/APA_Planning']
237431522	2014	S0341	508304.0	WWW.TXPLANNING.ORG	['https://twitter.com/txplanning', 'https://twitter.com/search?q=%23planningmonth&src=typed_query&f=live']
237433067	2014	S0341	782445.0	WWW.ASBCNET.ORG	[]
946082654	2014	S0341	4008857.0	HTTP://WWW.CASBO.ORG	['https://twitter.com/CASBO']
521296746	2014	S0341	170882.0	http://www.apacolorado.org/	['https://twitter.com/APAColorado1']
133156952	2013	S0341	1510158.0	NEBGH.ORG	['https://twitter.com/NEBGH']
521134021	2014	S0341	21345084.0	www.planning.org	['https://twitter.com/APA_Planning']
133156952	2013	S0341	1510158.0	NEBGH.ORG	['https://twitter.com/NEBGH']
133156952	2014	S0341	1961881.0	NEBGH.ORG	['https://twitter.com/NEBGH']
954196238	2015	S0341	495114.0	WWW.NSHMBA.ORG	['https://www.twitter.com/Prospanica']
521296743	2015	S0341	222281.0	AZPLANNING.ORG	['https://twitter.com/azplanning']
560466492	2014	S0381	235192.0	WWW.GFWCNC.ORG	['https://twitter.com/gfwcnc', 'https://twitter.com/intent/tweet?text=Home&url=https%3A%2F%2Fgfwcnc.org%2F']
530182943	2013	S0381	264281.0	WWW.NACWC.ORG	[]
530217585	2014	S0381	124622.0	WWW.ANWC.ORG	[]
274568381	2014	S05	867835.0	WWW.SUSTAINABLEINFRASTRUCTURE.ORG	['https://twitter.com/ISIenvision']
43286409	2014	S05	507974.0	CCHERS.ORG	[]
237394104	2014	S05	1351050.0	WWW.ILSR.ORG	['https://twitter.com/ilsr']
753004639	2015	S05	190897.0	WWW.FLCPR.ORG	[]
651256702	2015	S05	794625.0	WWW.CENTERFORAMERICA.ORG	[]
454535664	2014	S05	1751926.0	harvardglobal.org	[]
204541417	2014	S05	279544.0	WWW.IEEW.ORG	['https://twitter.com/ieew_ptb']
264825142	2014	S05	12357486.0	CITRUSRDF.ORG	[]
461296884	2015	S05	130000.0	WWW.EMRF.NET	['https://twitter.com/']
131782468	2014	S05	867300.0	WWW.CHPCNY.ORG	[]
208297675	2014	S05	1210482.0	WWW.UWMRESEARCHFOUNDATION.ORG	['https://twitter.com/uwmrf']
472598537	2015	S05	100399.0	www.naresearchpartnership.org	['http://twitter.com/narpartnership', 'https://twitter.com/@NARPartnership', 'https://twitter.com/pritheworld/status/1243631542737526785?ref_src=twsrc%5Etfw']
262160988	2014	S05	2004898.0	WWW.ARALLIANCE.ORG	['https://twitter.com/ARAllianceOrg']
943017723	2015	S05	12375.0	www.usataa.org	[]
521089036	2014	S05	6767.0	CORP.HEALTHCHARITIES.ORG	[]
592825751	2015	S05	273565.0	WWW.EIAHORSES.ORG	['https://twitter.com/EIAHORSES']
521905266	2014	S05	6.0	WWW.BOMA.ORG	['https://twitter.com/BOMAIntl']
412186719	2015	S05	107289362.0	WWW.STOWERS.ORG	['http://twitter.com/ScienceStowers']
452774501	2014	S05	12578.0	WWW.FLORIDAAQUACULTUREFOUNDATION.ORG	[]
200006098	2015	S0541	96851.0	WWW.PMRANET.ORG	['https://twitter.com/PMRA1991']
382717362	2014	S11	345217.0	www.athenainternational.org	['https://twitter.com/athenaleaders']
262193468	2014	S11	2964855.0	WWW.FELIXMARTINFOUNDATION.ORG	[]
760800820	2015	S11	22330204.0	WWW.FREDGOODWILL.ORG	[]
731572512	2014	S11	312590.0	www.tulsatownhall.com	[]
953107070	2014	S11	86344.0	www.friendsofbsme.org	[]
363206563	2014	S11	1528334.0	www.appliedstrategiesintl.com	[]
452433792	2014	S11	261659.0	www.cantata.org	[]
262765204	2014	S11	463874.0	WWW.IDONATE.COM	[]
611571924	2014	S11	7926159.0	WWW.MINNCLE.ORG	['https://twitter.com/MinnesotaCLE']
205719671	2015	S11	677598.0	WWW.SITEGLOBAL.ORG	[]
990349752	2015	S11	207240.0	http://honolulucitylights.org	['http://twitter.com/FriendsHCL']
200690784	2014	S11	466464.0	WWW.COMMFOUND.ORG	['http://twitter.com/CommFound']
113109151	2015	S11	211730.0	www.eastendseaport.org	[]
450640952	2015	S11	224436.0	HTTP://RURALDYNAMICS.ORG/RDI-FINANCIAL/	[]
363926044	2014	S11	849110.0	WWW.KEEPINGYOUWELL.COM	['http://www.twitter.com/AMITAHealth']
251603768	2015	S11	1303907.0	WWW.RIDC.ORG	['https://twitter.com/RIDC_SWPA']
352460900	2014	S11	411218.0	WWW.WABUSINESSALLIANCE.ORG	['https://twitter.com/WABizAlliance']
470657991	2015	S11	4120979.0	HTTP://FOUNDATION.FILLMORECOUNTY.NET/	[]
205719671	2014	S11	692487.0	WWW.SITEGLOBAL.ORG	[]
263057250	2014	S11	4910446.0	www.cityofmuskogeefoundation.org	[]
161464168	2014	S1120	523986.0	WWW.ROCHESTERDOWNTOWN.COM	['https://twitter.com/DowntownRoc']
141798918	2014	S1120	2739451.0	WWW.HUNTERFOUNDATION.ORG	[]
591087926	2014	S1120	243358.0	MAITLANDCIVICCENTER.COM	[]
742480343	2014	S1120	239448.0	WWW.THECARVER.ORG	['https://twitter.com/thecarvercenter']
521677043	2014	S1120	1176825.0	WWW.TMCSH.ORG	[]
341342220	2014	S1120	209926.0	WWW.TOLEDOCHAMBER.COM	['https://twitter.com/toledochamber']
541680631	2014	S1122	224545.0	WWW.LNDF.ORG	[]
233102612	2015	S1141	4462748.0	WWW.PAA-FOUNDATION.ORG	['https://twitter.com/paafoundation?ref_src=twsrc%5Etfw%7Ctwcamp%5Eembeddedtimeline%7Ctwterm%5Eprofile%3Apaafoundation&ref_url=https%3A%2F%2Fwww.paa-foundation.org%2F']
911595103	2014	S1180	191979.0	maplevalleyrotary.org	[]
223198933	2014	S1180	239177.0	WWW.MORRISTOWNROTARY.COM	[]
650163209	2015	S1180	625620.0	www.juniorchamber.org	['https://twitter.com/jcileaders']
840586905	2014	S1180	66208.0	HTTP://PORTAL.CLUBRUNNER.CA/3759	['https://twitter.com/littletonrotary']
112630214	2014	S12	753326.0	ordersonsofitaly@gmail.com	[]
208904996	2014	S12	363873.0	www.abikes.org	[]
364582437	2014	S12	105892.0	WWW.PROJECTEDUCATIONSUDAN.ORG	[]
866053762	2015	S12	367906.0	WWW.VNSABOOKSALE.ORG	[]
943347800	2014	S12	22897948.0	WWW.SALESFORCEFOUNDATION.ORG	['https://twitter.com/SalesforceOrg']
205879618	2014	S12	304926.0	WWW.OPERATIONOURTOWN.ORG	['http://twitter.com/']
610729266	2015	S12	1664463.0	WWW.TRISTATEFOUNDATION.ORG	[]
470666857	2014	S12	1373364.0	NONE	[]
10816065	2014	S12	210966.0	WWW.NAPAVALLEYCF.ORG	['https://twitter.com/NapaValleyCF']
947809136	2014	S12	14693031.0	WWW.UWMREALESTATEFOUNDATION.ORG	[]
731396320	2014	S12	19879006.0	WWW.CFOK.ORG	[]
866053762	2014	S12	371621.0	WWW.VNSABOOKSALE.ORG	[]
481201724	2014	S12	479756.0	WWW.CREWFOUNDATION.ORG	[]
263544635	2015	S12	554770.0	SHADOWLANDONSILVERBEACH.COM	['https://twitter.com/sbshadowland']
943321996	2015	S12	99040.0	casparcommons.org	[]
264530730	2015	S12	3221339.0	NONE	[]
412086647	2014	S1222	627062.0	CFOOZARKS.ORG	[]
364337956	2014	S1240	6193.0	WWW.CEDAORG.NET	['http://www.twitter.com/cedacookco']
742245394	2014	S1280	234399.0	www.rotary-austin.org	[]
160778060	2014	S1280	1736392.0	WWW.ROCHESTERROTARY.ORG	['https://twitter.com/#!/RochesterRotary']
311072405	2014	S1280	94020.0	HTTP://ODKF.ORG	[]
946112270	2014	S1280	1501498.0	WWW.SJROTARY.ORG	['https://twitter.com/SJRotaryClub']
956060206	2014	S1280	85146.0	WWW.SBROTARY.COM	[]
911149272	2014	S1280	389655.0	HTTP://WWW.YAKIMAROTARY.ORG/	[]
330385197	2014	S1280	492784.0	ljgtrotaryclubfoundation.org	[]
237133914	2014	S1280	35686.0	www.ranchobernardokiwanis.org	[]
341270863	2014	S19	49424.0	WWW.MSCI.ORG	['https://twitter.com/mscitweets?lang=en']
341270863	2015	S19	52210.0	WWW.MSCI.ORG	['https://twitter.com/mscitweets?lang=en']
204745089	2014	S19	197792.0	www.thrivealliance.org	['https://twitter.com/ThriveAlliance']
271606453	2015	S19	175871.0	uvc.org	['https://twitter.com/UVConnect/status/1319336025261473792', 'https://twitter.com/intent/tweet?in_reply_to=1318708237500354560&related=UVConnect', 'https://twitter.com/UVConnect/status/1318708237500354560', 'https://twitter.com/intent/tweet?in_reply_to=1319336025261473792&related=UVConnect', 'https://twitter.com/intent/like?tweet_id=1319336025261473792&related=UVConnect', 'https://twitter.com/intent/retweet?tweet_id=1319336025261473792&related=UVConnect', 'https://twitter.com/UVConnect', 'https://twitter.com/intent/retweet?tweet_id=1318708237500354560&related=UVConnect', 'https://twitter.com/intent/like?tweet_id=1318708237500354560&related=UVConnect', 'https://twitter.com/uvconnect']
431605896	2014	S19	1073267.0	WWW.EXCELLENCEINMO.ORG	[]
232063626	2014	S19	730032.0	WWW.ECONOMICSPA.ORG	[]
521542298	2014	S19	169362.0	HTTP://WWW.PSDA.ORG/?PAGE=PERF_BOARD	['https://twitter.com/psda']
251303313	2014	S19	265196.0	WWW.MHIA.ORG/ABOUT/MHEFI	[]
946104256	2015	S19	97670.0	WWW.UNITEDVETERANSSERVICES.ORG	[]
237335899	2014	S19	1409422.0	www.dsef.org	['https://twitter.com/thedsef?lang=en', 'https://twitter.com/TheDSEF', 'https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2FTheDSEF%2Fphotos%2Fa.199527676759867%2F3472897642756171%2F%3Ftype%3D3']
273709704	2014	S19	296308.0	HTTP://WWW.NCCCC.COM/CWT/EXTERNAL/WCPA	[]
201649237	2015	S19	121569.0	WWW.STCLAIRFOUNDATION.ORG	['https://www.twitter.com/@GiveLocalMi']
351909230	2015	S1920	834735.0	www.inrc.org	['https://twitter.com/indynrc']
371203458	2014	S1921	1300297.0	WWW.ORGANIZING-COMMUNITIES.ORG	[]
113161518	2015	S1921	1979450.0	www.naepnet.org	['https://twitter.com/naep?lang=en']
942206497	2014	S1922	11615026.0	www.piconetwork.org	['https://twitter.com/FIAnational/', 'https://twitter.com/FIAnational']
237438451	2014	S1922	281302.0	WWW.CAIRF.ORG	['http://twitter.com/share?text=Foundation%20for%20Community%20Association%20Research&url=https%3A%2F%2Ffoundation.caionline.org&via=caisocial', 'https://twitter.com/caisocial/']
136161608	2015	S1941	-21129.0	FGI.ORG	['http://twitter.com/FGINYC']
112137138	2014	S20	57630920.0	www.Brooklynnavyyard.org	[]
521148078	2014	S20	207954073.0	WWW.NW.ORG	['https://twitter.com/search?q=%23eviction&src=hash', 'https://twitter.com/neighborworks']
954774698	2014	S20	32600761.0	CALFUND.ORG	['https://twitter.com/intent/like?tweet_id=1320159149347536896&related=calfund', 'https://www.twitter.com/calfund/', 'https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2Fcalfund%2Fphotos%2Fa.392947456512%2F10157293100311513%2F%3Ftype%3D3', 'https://twitter.com/calfund/', 'https://twitter.com/intent/retweet?tweet_id=1320159149347536896&related=calfund', 'https://twitter.com/intent/tweet?in_reply_to=1320159149347536896&related=calfund']
920033876	2014	S20	34828343.0	WWW.RURALCAP.COM	['https://twitter.com/ruralcap']
640507939	2014	S20	22527785.0	WWW.TRPDD.COM	['https://twitter.com/trpdd']
452638273	2014	S20	32364009.0	WWW.BURNINGMANPROJECT.ORG	[]
431969008	2014	S20	32147941.0	WWW.CNSMI.ORG	['https://twitter.com/CNSMichigan']
132547122	2014	S20	31827757.0	www.westcop.org	[]
132547122	2014	S20	31827757.0	www.westcop.org	[]
42384972	2014	S20	25386229.0	WWW.COMMUNITYACTION.US	['http://www.twitter.com/capioneervalley']
454618430	2014	S20	26702720.0	WWW.CICF.ORG	['https://twitter.com/cicfoundation']
60806128	2014	S20	27203265.0	WWW.TVCCA.ORG	[]
237056987	2014	S20	22417577.0	WWW.MYCOMMUNITYACTION.ORG	[]
232331946	2014	S20	37634200.0	WWW.TRFUND.COM	[]
521184749	2015	S20	20220696.0	WWW.COMMUNITYOFHOPEDC.ORG	['https://twitter.com/#!/cohdc']
381976979	2014	S20	27707626.0	WWW.WAYNEMETRO.ORG	['https://twitter.com/WayneMetroCAA']
943271325	2015	S20	20704265.0	WWW.PIDFOUNDATION.ORG	['https://twitter.com/PIDFoundation']
200446324	2014	S20	21290754.0	3cdc.org	[]
237046393	2014	S20	21031176.0	WWW.UAC.ORG	['http://twitter.com/#!/UACoalition']
941670490	2014	S20	19787166.0	WWW.UNITYCOUNCIL.ORG	['http://www.twitter.com/TheUnityCouncil']
43454185	2014	S21	3195187.0	www.nhp.org	[]
954576023	2014	S21	3575643.0	WWW.CCALAC.ORG	['http://www.twitter.com/CCALAC']
311587628	2014	S21	1270625.0	reinvestmentpartners.org	['https://twitter.com/ReinvestPartner']
943297479	2014	S21	9043967.0	WWW.POLICYLINK.ORG	['https://twitter.com/policylink']
411649643	2014	S21	2352616.0	WWW.MHPONLINE.ORG	['http://twitter.com/RepJayXiong', 'https://twitter.com/intent/retweet?tweet_id=1319627528210948097', 'http://twitter.com/search?q=%232020HousingVotes', 'https://twitter.com/followmhp', 'https://twitter.com/followmhp/statuses/1319723670802227201', 'https://twitter.com/intent/favorite?tweet_id=1319723670802227201', 'http://twitter.com/search?q=%23Homes4AllMN', 'https://twitter.com/followmhp/statuses/1319627528210948097', 'http://twitter.com/search?q=%23mnleg', 'http://twitter.com/search?q=%23VoteReady', 'https://twitter.com/intent/tweet?in_reply_to=1319723670802227201', 'http://twitter.com/followmhp', 'https://twitter.com/intent/favorite?tweet_id=1319627528210948097', 'https://twitter.com/intent/retweet?tweet_id=1319723670802227201', 'https://twitter.com/intent/tweet?in_reply_to=1319627528210948097', 'https://twitter.com/intent/user?screen_name=followmhp']
954298811	2014	S21	5350480.0	WWW.CCSAPT.ORG	[]
237319993	2014	S21	5536903.0	WWW.SACAPA.ORG	['https://twitter.com/sacalancaster/']
